GeographyCode,DC3606NI0001,DC3606NI0002,DC3606NI0003,DC3606NI0004,DC3606NI0005,DC3606NI0006,DC3606NI0007,DC3606NI0008,DC3606NI0009,DC3606NI0010,DC3606NI0011,DC3606NI0012,DC3606NI0013,DC3606NI0014,DC3606NI0015,DC3606NI0016,DC3606NI0017,DC3606NI0018,DC3606NI0019,DC3606NI0020,DC3606NI0021,DC3606NI0022,DC3606NI0023,DC3606NI0024,DC3606NI0025,DC3606NI0026,DC3606NI0027,DC3606NI0028,DC3606NI0029,DC3606NI0030,DC3606NI0031,DC3606NI0032,DC3606NI0033,DC3606NI0034,DC3606NI0035,DC3606NI0036,DC3606NI0037,DC3606NI0038,DC3606NI0039,DC3606NI0040,DC3606NI0041,DC3606NI0042,DC3606NI0043,DC3606NI0044,DC3606NI0045,DC3606NI0046,DC3606NI0047,DC3606NI0048,DC3606NI0049,DC3606NI0050,DC3606NI0051,DC3606NI0052,DC3606NI0053,DC3606NI0054,DC3606NI0055,DC3606NI0056,DC3606NI0057,DC3606NI0058,DC3606NI0059,DC3606NI0060,DC3606NI0061,DC3606NI0062,DC3606NI0063,DC3606NI0064,DC3606NI0065,DC3606NI0066,DC3606NI0067,DC3606NI0068,DC3606NI0069,DC3606NI0070,DC3606NI0071,DC3606NI0072,DC3606NI0073,DC3606NI0074,DC3606NI0075,DC3606NI0076,DC3606NI0077,DC3606NI0078,DC3606NI0079,DC3606NI0080,DC3606NI0081,DC3606NI0082,DC3606NI0083,DC3606NI0084,DC3606NI0085,DC3606NI0086,DC3606NI0087,DC3606NI0088,DC3606NI0089,DC3606NI0090,DC3606NI0091,DC3606NI0092,DC3606NI0093,DC3606NI0094,DC3606NI0095,DC3606NI0096,DC3606NI0097,DC3606NI0098,DC3606NI0099,DC3606NI0100,DC3606NI0101,DC3606NI0102,DC3606NI0103,DC3606NI0104,DC3606NI0105,DC3606NI0106,DC3606NI0107,DC3606NI0108,DC3606NI0109,DC3606NI0110,DC3606NI0111,DC3606NI0112,DC3606NI0113,DC3606NI0114,DC3606NI0115,DC3606NI0116,DC3606NI0117,DC3606NI0118,DC3606NI0119,DC3606NI0120,DC3606NI0121,DC3606NI0122,DC3606NI0123,DC3606NI0124,DC3606NI0125,DC3606NI0126,DC3606NI0127,DC3606NI0128,DC3606NI0129,DC3606NI0130,DC3606NI0131,DC3606NI0132,DC3606NI0133,DC3606NI0134,DC3606NI0135,DC3606NI0136,DC3606NI0137,DC3606NI0138,DC3606NI0139,DC3606NI0140,DC3606NI0141,DC3606NI0142,DC3606NI0143,DC3606NI0144,DC3606NI0145,DC3606NI0146,DC3606NI0147,DC3606NI0148,DC3606NI0149,DC3606NI0150,DC3606NI0151,DC3606NI0152,DC3606NI0153,DC3606NI0154,DC3606NI0155,DC3606NI0156,DC3606NI0157,DC3606NI0158,DC3606NI0159,DC3606NI0160,DC3606NI0161,DC3606NI0162,DC3606NI0163,DC3606NI0164,DC3606NI0165,DC3606NI0166,DC3606NI0167,DC3606NI0168,DC3606NI0169,DC3606NI0170,DC3606NI0171,DC3606NI0172,DC3606NI0173,DC3606NI0174,DC3606NI0175,DC3606NI0176,DC3606NI0177,DC3606NI0178,DC3606NI0179,DC3606NI0180,DC3606NI0181,DC3606NI0182
95UU07,612,420,68,179,29,108,20,16,192,90,23,32,35,12,32,18,2,9,0,5,1,1,14,11,0,0,3,0,11,3,0,3,0,0,0,0,8,2,0,0,6,0,5,0,0,0,0,0,0,0,5,2,0,0,3,0,49,15,2,5,5,3,0,0,34,21,0,0,13,0,17,2,1,0,0,1,0,0,15,4,1,0,10,0,20,8,2,2,1,3,0,0,12,0,0,3,8,1,55,23,6,6,3,7,1,0,32,19,0,3,10,0,35,22,6,8,2,5,0,1,13,9,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,43,16,3,6,2,4,1,0,27,17,0,1,9,0,28,11,0,1,3,4,2,1,17,7,0,3,5,2,445,339,53,152,19,85,16,14,106,45,21,25,5,10
95UU08,899,573,92,305,24,81,56,15,326,145,47,39,61,34,34,14,2,5,0,5,2,0,20,13,1,1,3,2,13,3,1,1,0,0,0,1,10,5,1,1,3,0,9,2,0,1,0,0,1,0,7,1,2,0,3,1,86,19,3,7,3,2,4,0,67,37,0,1,27,2,12,3,0,1,0,0,2,0,9,0,4,0,5,0,44,12,3,4,0,0,5,0,32,7,0,1,18,6,78,26,2,13,2,6,3,0,52,30,0,3,18,1,73,33,6,16,4,4,3,0,40,22,1,6,9,2,6,2,1,0,0,0,1,0,4,3,0,0,1,0,62,22,5,8,0,6,2,1,40,21,2,4,11,2,49,20,1,15,2,2,0,0,29,8,1,3,13,4,629,464,76,251,17,63,44,13,165,76,39,26,6,18
95UU09,1191,783,155,358,24,137,77,32,408,161,91,53,72,31,35,5,0,4,0,0,1,0,30,22,1,1,6,0,16,4,0,2,0,1,1,0,12,6,0,0,6,0,14,1,1,0,0,0,0,0,13,4,2,0,7,0,125,23,7,10,0,5,1,0,102,55,2,2,40,3,11,2,0,2,0,0,0,0,9,0,2,0,7,0,61,13,7,5,0,1,0,0,48,13,2,5,23,5,125,33,7,15,2,7,2,0,92,51,1,2,36,2,93,35,6,18,2,2,6,1,58,27,9,6,12,4,16,3,1,1,0,0,1,0,13,5,0,0,8,0,96,29,4,9,2,7,7,0,67,36,1,0,26,4,49,24,4,8,3,6,2,1,25,14,0,0,8,3,852,650,132,300,16,112,60,30,202,59,78,40,8,17
95UU10,874,565,107,271,21,100,38,28,309,131,59,44,56,19,28,11,3,4,0,2,1,1,17,12,1,0,4,0,11,4,0,2,0,0,1,1,7,3,0,0,3,1,22,5,1,3,0,0,1,0,17,1,3,2,10,1,90,20,2,5,4,5,1,3,70,34,4,1,28,3,24,5,1,2,0,1,1,0,19,2,3,2,10,2,33,11,1,6,2,0,2,0,22,2,1,1,16,2,92,32,7,14,3,4,2,2,60,29,3,2,22,4,60,27,4,13,1,6,0,3,33,14,8,2,7,2,7,2,1,0,0,1,0,0,5,1,0,0,3,1,72,29,4,14,3,8,0,0,43,27,0,2,12,2,31,19,1,9,0,3,1,5,12,4,1,0,7,0,612,450,91,219,12,78,31,19,162,70,48,34,1,9
95UU11,720,498,91,199,19,125,38,26,222,92,54,26,27,23,27,13,5,2,0,6,0,0,14,9,2,1,1,1,13,6,1,2,0,3,0,0,7,4,1,0,2,0,7,3,0,2,0,1,0,0,4,0,1,0,2,1,57,28,7,5,2,10,3,1,29,14,0,2,10,3,18,6,1,1,0,3,0,1,12,2,1,0,5,4,25,9,4,0,1,1,3,0,16,4,0,1,7,4,68,36,11,6,5,11,3,0,32,21,0,4,7,0,47,25,4,9,2,7,3,0,22,12,7,0,2,1,5,1,1,0,0,0,0,0,4,1,0,0,2,1,40,22,3,4,1,13,1,0,18,10,0,2,5,1,36,19,2,9,0,5,3,0,17,12,1,0,4,0,506,385,73,166,12,81,29,24,121,40,45,18,6,12
95UU12,941,577,135,267,17,69,68,21,364,137,58,46,85,38,52,14,1,9,1,2,1,0,38,29,1,1,5,2,14,2,0,0,0,1,0,1,12,7,0,0,5,0,12,2,1,1,0,0,0,0,10,1,0,0,8,1,127,16,6,3,1,3,3,0,111,56,1,4,44,6,10,3,1,1,0,0,1,0,7,1,1,0,5,0,97,32,10,14,1,2,5,0,65,18,0,7,35,5,127,26,10,6,4,4,2,0,101,47,1,6,39,8,92,26,7,14,1,0,3,1,66,35,7,2,16,6,19,2,1,0,1,0,0,0,17,7,0,0,9,1,69,12,4,3,0,3,2,0,57,34,1,0,17,5,70,24,6,13,0,2,3,0,46,22,1,4,17,2,580,450,97,215,11,55,53,19,130,28,47,30,7,18
95UU13,676,424,80,166,31,105,28,14,252,100,42,28,57,25,29,17,5,4,0,8,0,0,12,4,0,2,6,0,3,0,0,0,0,0,0,0,3,1,0,0,2,0,5,4,3,0,1,0,0,0,1,0,0,0,1,0,83,24,9,9,2,4,0,0,59,27,0,1,29,2,21,7,4,1,1,0,1,0,14,0,3,0,5,6,45,18,3,7,2,1,4,1,27,4,0,2,19,2,96,35,8,15,6,5,1,0,61,27,0,1,31,2,49,18,1,8,2,7,0,0,31,10,4,3,11,3,10,2,2,0,0,0,0,0,8,3,0,0,4,1,44,16,7,5,1,3,0,0,28,10,1,1,13,3,40,18,4,10,2,2,0,0,22,9,1,2,9,1,433,319,54,128,19,82,23,13,114,42,34,19,7,12
95UU14,1285,761,160,354,25,92,116,14,524,192,93,73,129,37,58,17,4,10,2,0,1,0,41,24,1,2,13,1,18,3,0,3,0,0,0,0,15,6,1,0,8,0,26,4,1,2,0,0,1,0,22,3,0,0,18,1,162,24,4,10,2,4,4,0,138,63,2,3,67,3,38,10,2,4,0,2,2,0,28,1,2,1,23,1,104,28,7,6,3,7,5,0,76,15,1,4,54,2,158,37,6,14,3,8,6,0,121,46,0,8,63,4,115,38,7,17,2,4,8,0,77,28,8,4,33,4,23,2,0,0,0,1,1,0,21,3,0,0,17,1,88,17,2,7,2,3,3,0,71,29,2,5,32,3,73,29,8,13,1,4,3,0,44,14,1,2,26,1,832,606,128,290,15,69,90,14,226,69,77,53,4,23
95UU15,699,439,78,193,20,88,48,12,260,90,41,35,65,29,26,12,1,7,0,3,1,0,14,8,0,0,5,1,10,1,0,0,0,1,0,0,9,2,0,0,5,2,16,3,0,1,0,0,2,0,13,2,0,0,11,0,80,14,4,3,0,3,4,0,66,26,1,0,37,2,13,1,0,1,0,0,0,0,12,0,1,0,10,1,60,14,1,6,1,4,2,0,46,11,0,4,24,7,77,23,6,11,1,2,3,0,54,26,1,2,24,1,52,18,2,9,2,1,4,0,34,15,0,1,13,5,10,1,0,1,0,0,0,0,9,4,0,0,5,0,55,14,6,4,1,3,0,0,41,21,0,4,11,5,34,14,5,3,0,5,1,0,20,5,1,3,11,0,462,354,57,161,15,71,38,12,108,32,37,23,5,11
95VV01,2313,1557,308,734,56,284,119,56,756,301,108,123,157,67,102,42,9,19,2,5,5,2,60,42,0,3,8,7,29,8,3,2,0,0,3,0,21,8,1,0,7,5,23,3,2,0,0,1,0,0,20,2,0,1,13,4,247,50,15,19,6,6,4,0,197,96,1,5,81,14,37,13,1,7,0,1,3,1,24,1,3,0,16,4,161,39,9,16,3,3,8,0,122,25,2,13,68,14,241,63,14,20,6,13,8,2,178,86,0,11,70,11,195,88,24,38,3,14,9,0,107,54,6,8,31,8,29,1,0,0,0,1,0,0,28,15,0,1,12,0,146,43,4,28,2,3,6,0,103,60,2,7,29,5,146,70,17,26,2,15,8,2,76,33,2,5,29,7,1559,1229,228,596,38,234,82,51,330,99,94,91,23,23
95VV02,1570,862,184,459,14,45,118,42,708,207,76,99,241,85,70,16,5,5,0,1,5,0,54,28,1,1,17,7,21,3,1,0,0,1,1,0,18,3,1,0,14,0,33,7,3,2,0,0,1,1,26,0,1,0,21,4,272,29,9,14,0,1,5,0,243,78,4,9,134,18,44,7,0,2,0,1,3,1,37,2,3,0,29,3,199,36,9,16,0,1,9,1,163,23,1,12,102,25,267,47,12,25,0,1,8,1,220,69,3,13,116,19,199,60,16,29,1,0,9,5,139,49,11,9,61,9,52,5,1,3,0,0,1,0,47,15,1,0,26,5,155,35,8,13,1,4,7,2,120,57,0,3,55,5,87,21,7,10,0,0,4,0,66,24,2,2,33,5,912,681,139,372,12,38,88,32,231,54,60,66,16,35
95VV03,1790,1063,232,509,28,104,126,64,727,224,89,123,212,79,70,19,5,11,0,1,2,0,51,28,1,4,17,1,32,4,0,2,0,2,0,0,28,9,1,1,15,2,37,10,5,3,0,0,2,0,27,3,1,2,20,1,263,35,9,16,1,2,7,0,228,96,4,7,112,9,56,13,6,5,0,0,1,1,43,0,7,2,28,6,184,31,11,11,1,0,8,0,153,32,1,23,84,13,235,50,12,21,3,5,9,0,185,77,2,10,87,9,176,70,15,32,3,6,6,8,106,47,6,12,31,10,46,8,4,4,0,0,0,0,38,9,1,1,24,3,125,32,8,19,0,4,1,0,93,45,1,8,35,4,117,34,7,16,1,1,8,1,83,31,4,7,33,8,1112,849,180,409,22,87,96,55,263,55,71,75,20,42
95VV04,2183,1515,278,686,44,343,107,57,668,228,131,127,128,54,84,45,5,16,3,16,4,1,39,26,2,0,9,2,22,8,0,3,0,2,3,0,14,6,0,2,5,1,21,6,0,4,0,1,1,0,15,1,4,0,9,1,197,41,9,17,3,10,2,0,156,61,2,6,76,11,24,7,1,3,0,1,2,0,17,1,5,0,8,3,97,25,9,7,3,1,4,1,72,9,1,13,41,8,217,64,9,25,9,16,5,0,153,56,1,11,77,8,140,65,12,31,2,13,5,2,75,27,12,9,24,3,25,4,1,3,0,0,0,0,21,5,1,0,14,1,96,38,8,19,1,8,2,0,58,38,2,0,17,1,129,57,10,25,8,6,7,1,72,26,5,6,29,6,1574,1235,227,567,26,281,82,52,339,104,109,94,10,22
95VV05,3072,2174,410,1060,97,340,150,117,898,281,226,169,137,85,93,49,9,23,5,7,5,0,44,32,0,2,6,4,41,12,3,7,1,1,0,0,29,15,0,1,11,2,26,6,1,4,0,0,1,0,20,1,4,0,15,0,214,44,10,18,6,7,3,0,170,81,4,6,71,8,45,20,5,5,1,0,5,4,25,2,5,1,15,2,122,36,7,15,2,2,9,1,86,15,5,13,44,9,224,71,13,37,3,16,2,0,153,72,2,16,57,6,180,85,18,36,3,13,5,10,95,48,10,12,20,5,23,10,3,3,1,1,2,0,13,3,0,0,9,1,163,71,12,40,2,16,1,0,92,51,2,8,26,5,149,71,14,36,4,9,4,4,78,33,11,4,26,4,2323,1820,340,889,79,291,122,99,503,108,199,126,14,56
95VV06,2422,1600,289,744,62,218,181,106,822,238,151,140,181,112,85,28,8,9,2,4,3,2,57,32,1,3,15,6,25,5,0,3,1,1,0,0,20,13,1,2,2,2,25,11,2,5,1,0,2,1,14,4,1,0,7,2,260,54,13,17,6,9,9,0,206,90,3,4,93,16,41,19,6,4,2,2,1,4,22,1,2,0,13,6,173,39,15,14,0,2,7,1,134,36,1,10,70,17,234,59,17,14,9,8,9,2,175,76,3,7,75,14,186,70,19,31,2,4,9,5,116,43,12,11,42,8,39,7,1,4,0,1,1,0,32,8,2,0,20,2,117,41,8,17,2,9,4,1,76,44,2,2,22,6,130,50,15,20,2,7,6,0,80,20,6,10,32,12,1713,1322,220,637,47,179,146,93,391,81,127,103,22,58
95VV07,3161,2043,408,1025,55,232,212,111,1118,347,226,167,268,110,99,41,2,26,2,8,3,0,58,31,0,4,17,6,53,19,1,7,1,2,8,0,34,11,1,2,18,2,42,7,3,2,0,1,1,0,35,6,6,1,20,2,324,61,17,23,4,6,10,1,263,91,2,11,146,13,70,27,10,9,0,0,6,2,43,6,11,1,23,2,218,51,17,16,4,2,12,0,167,27,3,15,104,18,301,97,24,45,4,13,11,0,204,66,2,11,118,7,248,100,28,35,1,11,19,6,148,57,15,14,47,15,43,6,0,3,0,0,3,0,37,12,1,0,22,2,195,63,17,29,1,12,4,0,132,66,4,5,48,9,181,83,17,40,1,12,10,3,98,31,7,6,40,14,2173,1639,311,850,39,182,156,101,534,139,192,126,18,59
95VV08,2119,1293,278,521,53,199,201,41,826,197,179,168,197,85,80,31,4,13,3,4,6,1,49,27,2,5,14,1,24,7,1,4,0,1,1,0,17,4,3,1,9,0,31,5,3,0,0,1,1,0,26,2,1,2,16,5,205,37,6,13,3,7,8,0,168,61,2,9,91,5,48,16,6,4,0,1,2,3,32,3,8,2,16,3,143,34,14,5,3,4,8,0,109,11,6,5,74,13,216,56,12,14,3,17,9,1,160,58,3,11,79,9,150,63,12,23,4,8,12,4,87,27,9,13,29,9,21,3,0,0,1,0,2,0,18,4,1,0,12,1,102,31,4,11,3,8,1,4,71,32,3,6,29,1,128,50,12,20,1,6,11,0,78,24,9,9,29,7,1456,1045,219,439,37,157,162,31,411,67,145,127,21,51
95VV09,1962,1173,234,494,35,135,207,68,789,199,127,120,235,108,83,24,2,8,1,3,10,0,59,31,4,1,21,2,42,6,0,1,0,1,3,1,36,13,2,2,16,3,42,10,2,2,0,1,2,3,32,2,2,1,23,4,253,22,7,6,0,4,3,2,231,85,2,4,123,17,53,13,3,1,0,0,7,2,40,5,5,0,24,6,181,33,9,13,3,0,7,1,148,28,3,11,90,16,229,38,7,12,0,7,9,3,191,70,0,7,95,19,145,39,8,11,0,3,11,6,106,39,9,4,42,12,56,6,2,1,0,1,1,1,50,14,0,0,31,5,110,24,5,6,0,9,4,0,86,45,0,2,35,4,105,36,6,10,0,5,14,1,69,20,4,5,31,9,1325,992,201,439,31,112,152,57,333,53,104,95,27,54
95VV10,2297,1399,314,709,25,70,203,78,898,221,153,151,273,100,86,32,7,16,1,2,5,1,54,26,1,3,17,7,37,12,1,7,0,0,2,2,25,11,0,1,13,0,53,26,6,12,0,1,5,2,27,2,3,0,16,6,309,51,10,29,0,3,6,3,258,96,3,10,135,14,72,28,8,8,0,0,9,3,44,1,11,3,21,8,271,63,17,28,0,2,13,3,208,25,6,14,138,25,300,60,14,27,0,6,11,2,240,79,3,15,129,14,254,82,21,31,1,5,16,8,172,51,17,17,71,16,43,6,1,3,0,1,0,1,37,10,1,0,23,3,150,33,10,20,0,0,3,0,117,53,5,5,51,3,139,55,14,26,0,0,9,6,84,27,5,5,39,8,1446,1099,245,568,23,57,149,57,347,51,118,109,20,49
95VV11,3169,2245,436,1202,82,243,147,135,924,304,213,154,166,87,92,46,14,21,1,8,2,0,46,29,1,6,8,2,24,9,1,7,0,0,1,0,15,11,0,0,4,0,29,9,4,3,0,1,1,0,20,7,2,1,9,1,257,64,19,31,4,3,5,2,193,93,2,5,83,10,35,14,6,2,0,3,2,1,21,4,5,0,12,0,160,56,16,25,4,3,7,1,104,21,2,8,60,13,254,77,21,39,4,5,5,3,177,82,1,8,76,10,224,127,33,53,3,15,11,12,97,44,7,5,38,3,32,9,3,5,1,0,0,0,23,7,1,1,11,3,156,61,11,36,3,6,4,1,95,56,2,8,26,3,161,79,19,40,3,6,10,1,82,34,6,8,28,6,2359,1862,346,1016,67,199,115,119,497,115,191,118,17,56
95VV12,2258,1446,311,749,42,122,138,84,812,245,128,145,211,83,93,27,3,17,1,3,2,1,66,35,2,5,19,5,41,8,2,6,0,0,0,0,33,15,2,1,14,1,28,8,2,3,0,0,3,0,20,4,4,0,12,0,260,39,11,15,3,3,6,1,221,97,1,7,103,13,49,9,3,3,0,0,3,0,40,1,9,2,20,8,212,53,13,24,3,1,11,1,159,26,8,17,91,17,238,50,13,19,3,5,9,1,188,71,1,16,92,8,199,64,13,28,3,6,8,6,135,62,10,8,48,7,40,4,3,1,0,0,0,0,36,6,0,2,27,1,166,48,12,24,2,8,2,0,118,58,7,2,46,5,118,48,13,18,3,8,5,1,70,18,3,11,29,9,1513,1189,254,634,28,98,101,74,324,71,100,98,17,38
95VV13,2402,1690,334,786,72,314,94,90,712,231,153,142,145,41,87,39,6,18,5,9,1,0,48,28,0,5,12,3,18,5,1,1,1,2,0,0,13,8,0,0,5,0,20,4,2,2,0,0,0,0,16,4,0,0,12,0,214,48,12,20,7,7,2,0,166,69,3,4,86,4,35,12,4,4,0,1,0,3,23,2,4,0,15,2,104,34,15,12,2,4,1,0,70,13,0,6,47,4,217,68,20,26,8,11,3,0,149,66,2,7,70,4,141,74,20,23,2,14,6,9,67,25,8,7,27,0,16,2,1,1,0,0,0,0,14,4,0,1,7,2,144,50,8,23,7,8,3,1,94,51,3,5,33,2,105,46,6,23,3,7,6,1,59,26,4,5,20,4,1764,1398,264,666,50,264,78,76,366,82,134,108,16,26
95VV14,2496,1664,289,933,45,166,148,83,832,292,127,121,206,86,105,38,8,20,3,4,3,0,67,42,2,0,21,2,26,3,1,1,0,0,1,0,23,12,1,0,10,0,33,4,1,1,0,1,1,0,29,3,1,2,23,0,278,43,6,23,5,2,6,1,235,94,6,9,113,13,41,8,0,3,1,1,2,1,33,3,3,2,24,1,195,54,13,24,4,0,10,3,141,35,3,9,82,12,248,64,10,36,3,4,10,1,184,77,5,9,82,11,189,71,7,45,1,4,10,4,118,41,9,10,45,13,55,8,1,4,1,1,1,0,47,14,1,2,29,1,141,56,6,34,3,6,7,0,85,45,4,4,27,5,132,56,12,32,1,5,3,3,76,26,2,8,35,5,1729,1363,239,771,32,145,104,72,366,104,105,90,21,46
95VV15,2298,1435,292,775,29,87,162,90,863,219,167,127,268,82,75,20,3,10,1,4,0,2,55,26,0,3,23,3,35,8,0,3,0,3,2,0,27,11,0,1,13,2,34,2,0,1,0,0,1,0,32,6,2,1,23,0,305,40,19,15,0,3,3,0,265,94,4,6,151,10,52,6,3,2,0,0,1,0,46,3,10,0,32,1,207,40,13,20,0,1,6,0,167,30,2,12,108,15,288,63,20,30,2,3,7,1,225,83,3,10,121,8,202,71,17,33,4,2,8,7,131,37,16,8,61,9,43,2,1,1,0,0,0,0,41,9,1,1,30,0,138,35,6,21,2,3,3,0,103,39,1,2,56,5,152,56,18,30,3,1,1,3,96,22,2,9,54,9,1541,1188,228,651,21,71,138,79,353,66,136,88,22,41
95VV16,2274,1487,308,718,67,194,123,77,787,234,170,126,159,98,68,17,4,5,2,5,1,0,51,34,1,2,9,5,25,5,0,1,0,3,1,0,20,7,5,1,5,2,30,8,2,3,1,0,1,1,22,2,1,3,14,2,227,37,9,16,2,7,3,0,190,68,6,7,93,16,36,10,2,5,0,0,2,1,26,3,3,4,12,4,139,43,15,16,0,6,4,2,96,19,2,9,53,13,205,52,15,20,2,10,5,0,153,54,6,6,74,13,134,56,8,34,3,5,6,0,78,31,7,2,32,6,18,2,0,1,0,1,0,0,16,4,0,1,10,1,115,27,9,12,0,5,0,1,88,43,5,5,28,7,120,37,9,18,3,5,2,0,83,29,6,7,28,13,1657,1264,251,618,56,161,105,73,393,81,147,97,13,55
95VV17,2985,1994,426,905,80,261,196,126,991,281,210,186,229,85,114,51,19,19,3,7,2,1,63,35,3,3,19,3,56,21,5,12,0,1,2,1,35,17,3,1,13,1,34,10,4,3,1,0,1,1,24,5,2,1,15,1,300,59,15,24,4,11,3,2,241,96,3,12,119,11,49,15,4,5,0,1,4,1,34,4,2,1,27,0,165,43,10,15,5,4,7,2,122,17,3,16,76,10,299,95,25,35,9,15,10,1,204,84,1,14,97,8,199,87,17,39,6,8,6,11,112,44,12,9,42,5,36,5,1,4,0,0,0,0,31,8,1,0,19,3,154,45,8,21,3,9,4,0,109,56,4,8,37,4,159,79,19,28,4,11,15,2,80,29,4,7,35,5,2116,1605,334,742,55,214,154,106,511,108,179,140,29,55
95VV18,2648,1746,349,899,45,270,129,54,902,314,157,138,216,77,95,32,6,16,2,7,1,0,63,42,0,0,16,5,51,19,3,13,1,0,2,0,32,16,1,0,11,4,39,5,1,3,0,1,0,0,34,4,0,0,24,6,283,56,7,34,3,9,3,0,227,88,1,7,117,14,48,9,0,5,0,2,2,0,39,0,4,2,28,5,178,41,10,22,0,5,4,0,137,28,3,18,77,11,267,58,8,33,3,9,5,0,209,88,3,11,99,8,191,87,19,41,4,11,8,4,104,39,7,12,39,7,31,4,0,3,0,1,0,0,27,10,0,1,16,0,184,72,18,34,0,15,5,0,112,63,3,6,30,10,138,55,11,27,3,9,3,2,83,29,4,10,34,6,1816,1417,281,731,34,219,104,48,399,113,135,94,17,40
95VV19,2107,1313,256,638,26,203,137,53,794,273,114,147,179,81,70,18,5,8,0,1,3,1,52,30,3,2,14,3,34,8,1,2,2,2,1,0,26,9,1,0,15,1,39,7,1,5,0,0,1,0,32,7,2,1,22,0,284,53,13,22,3,10,4,1,231,90,6,13,108,14,43,12,2,5,0,0,3,2,31,1,7,1,21,1,167,49,14,19,2,2,12,0,118,15,3,18,68,14,283,80,19,37,3,14,4,3,203,74,6,14,93,16,177,64,17,31,0,9,5,2,113,39,8,14,44,8,41,7,1,5,0,1,0,0,34,5,0,2,25,2,145,47,12,21,2,10,2,0,98,55,3,5,32,3,132,44,8,23,1,5,6,1,88,33,2,13,29,11,1387,1061,200,527,17,166,107,44,326,94,94,89,16,33
95VV20,2105,1400,259,612,48,341,86,54,705,213,120,120,160,92,70,28,7,14,1,4,2,0,42,21,1,5,13,2,24,2,1,1,0,0,0,0,22,6,1,1,12,2,50,6,1,3,0,2,0,0,44,2,2,0,33,7,205,34,10,7,4,9,4,0,171,64,3,5,87,12,59,10,1,2,0,4,1,2,49,1,2,1,34,11,133,20,8,7,0,3,2,0,113,23,3,8,72,7,183,42,15,15,2,7,3,0,141,56,1,8,66,10,116,49,4,22,1,13,7,2,67,22,10,0,29,6,25,0,0,0,0,0,0,0,25,5,1,0,19,0,115,33,11,12,1,8,1,0,82,37,2,2,34,7,110,57,10,23,4,14,5,1,53,15,4,4,19,11,1535,1176,209,529,39,285,65,49,359,95,103,93,13,55
95VV21,2772,1983,388,927,87,359,120,102,789,209,172,163,172,73,76,35,8,15,3,9,0,0,41,23,0,2,15,1,32,13,4,4,0,5,0,0,19,8,0,4,7,0,34,5,1,2,0,2,0,0,29,2,2,2,21,2,223,59,14,25,3,12,4,1,164,56,4,12,82,10,38,11,2,5,0,2,2,0,27,0,5,2,18,2,147,40,9,20,1,9,1,0,107,17,5,10,71,4,233,81,24,29,3,20,4,1,152,58,2,12,70,10,182,91,18,50,8,7,1,7,91,31,12,10,30,8,28,5,0,3,1,1,0,0,23,6,1,0,15,1,145,60,15,23,3,15,2,2,85,43,4,3,29,6,116,52,12,21,4,14,0,1,64,30,5,6,22,1,2066,1658,316,786,65,293,107,91,408,78,145,121,20,44
95VV22,1954,1294,273,565,59,224,119,54,660,168,131,117,162,82,54,20,3,5,1,8,3,0,34,15,0,1,14,4,29,11,2,5,0,2,2,0,18,6,1,0,10,1,33,7,1,4,0,1,1,0,26,7,3,2,11,3,192,36,9,12,3,8,3,1,156,59,3,5,82,7,33,4,0,2,0,0,1,1,29,4,6,2,12,5,125,30,5,10,4,6,5,0,95,14,2,13,57,9,181,48,10,15,4,11,7,1,133,46,3,9,65,10,161,70,20,29,3,7,8,3,91,29,9,7,38,8,26,4,0,1,1,1,1,0,22,7,0,1,13,1,110,35,3,18,4,6,4,0,75,39,2,4,27,3,101,41,7,14,4,9,6,1,60,21,2,6,23,8,1378,1065,227,476,46,180,87,49,313,53,110,83,20,47
95VV23,2100,1304,230,640,69,210,108,47,796,268,158,120,159,91,84,27,2,12,1,9,3,0,57,32,0,6,15,4,19,2,0,1,0,0,0,1,17,11,0,1,3,2,36,11,2,6,0,1,2,0,25,4,2,0,17,2,210,51,8,26,4,8,5,0,159,66,2,5,78,8,37,14,3,7,0,0,1,3,23,3,5,0,13,2,139,36,11,14,3,3,5,0,103,16,2,11,58,16,197,56,10,23,7,9,6,1,141,56,1,9,68,7,159,62,10,34,4,3,6,5,97,39,14,9,27,8,30,6,2,3,0,0,1,0,24,7,2,1,9,5,130,42,9,21,2,8,2,0,88,51,3,3,27,4,98,36,9,12,3,7,4,1,62,21,6,4,21,10,1458,1055,184,524,54,172,84,37,403,115,132,87,17,52
95VV24,2230,1360,256,660,56,201,135,52,870,334,140,119,218,59,97,23,4,13,0,4,2,0,74,45,0,2,24,3,21,7,0,3,1,1,2,0,14,6,0,0,6,2,46,6,0,4,0,1,1,0,40,11,0,2,25,2,277,45,10,24,3,5,2,1,232,107,2,6,106,11,51,8,0,4,1,1,2,0,43,3,4,3,32,1,172,40,12,19,1,3,5,0,132,23,1,11,87,10,270,62,14,28,3,8,7,2,208,87,0,10,103,8,170,60,9,29,2,7,11,2,110,50,5,8,40,7,51,4,1,3,0,0,0,0,47,11,1,0,33,2,141,42,9,20,4,7,2,0,99,54,4,3,37,1,119,39,11,16,3,6,3,0,80,39,5,7,26,3,1504,1120,202,552,44,166,108,48,384,128,123,84,16,33
