GeographyCode,DC4410NI0001,DC4410NI0002,DC4410NI0003,DC4410NI0004,DC4410NI0005,DC4410NI0006,DC4410NI0007,DC4410NI0008,DC4410NI0009,DC4410NI0010,DC4410NI0011,DC4410NI0012,DC4410NI0013,DC4410NI0014,DC4410NI0015,DC4410NI0016,DC4410NI0017,DC4410NI0018,DC4410NI0019,DC4410NI0020,DC4410NI0021,DC4410NI0022,DC4410NI0023,DC4410NI0024,DC4410NI0025,DC4410NI0026,DC4410NI0027,DC4410NI0028,DC4410NI0029,DC4410NI0030,DC4410NI0031,DC4410NI0032,DC4410NI0033,DC4410NI0034,DC4410NI0035,DC4410NI0036,DC4410NI0037,DC4410NI0038,DC4410NI0039,DC4410NI0040,DC4410NI0041,DC4410NI0042,DC4410NI0043,DC4410NI0044,DC4410NI0045,DC4410NI0046,DC4410NI0047,DC4410NI0048,DC4410NI0049,DC4410NI0050,DC4410NI0051,DC4410NI0052,DC4410NI0053,DC4410NI0054,DC4410NI0055,DC4410NI0056,DC4410NI0057,DC4410NI0058,DC4410NI0059,DC4410NI0060,DC4410NI0061,DC4410NI0062,DC4410NI0063,DC4410NI0064,DC4410NI0065,DC4410NI0066,DC4410NI0067,DC4410NI0068,DC4410NI0069,DC4410NI0070,DC4410NI0071,DC4410NI0072,DC4410NI0073,DC4410NI0074,DC4410NI0075,DC4410NI0076,DC4410NI0077,DC4410NI0078,DC4410NI0079,DC4410NI0080,DC4410NI0081,DC4410NI0082,DC4410NI0083,DC4410NI0084,DC4410NI0085,DC4410NI0086,DC4410NI0087,DC4410NI0088,DC4410NI0089,DC4410NI0090,DC4410NI0091,DC4410NI0092,DC4410NI0093,DC4410NI0094,DC4410NI0095,DC4410NI0096,DC4410NI0097,DC4410NI0098,DC4410NI0099,DC4410NI0100,DC4410NI0101,DC4410NI0102,DC4410NI0103,DC4410NI0104,DC4410NI0105,DC4410NI0106,DC4410NI0107,DC4410NI0108,DC4410NI0109,DC4410NI0110,DC4410NI0111,DC4410NI0112,DC4410NI0113,DC4410NI0114,DC4410NI0115,DC4410NI0116,DC4410NI0117,DC4410NI0118,DC4410NI0119,DC4410NI0120,DC4410NI0121,DC4410NI0122,DC4410NI0123,DC4410NI0124,DC4410NI0125,DC4410NI0126,DC4410NI0127,DC4410NI0128,DC4410NI0129,DC4410NI0130,DC4410NI0131,DC4410NI0132,DC4410NI0133,DC4410NI0134,DC4410NI0135,DC4410NI0136,DC4410NI0137,DC4410NI0138,DC4410NI0139,DC4410NI0140,DC4410NI0141,DC4410NI0142,DC4410NI0143,DC4410NI0144,DC4410NI0145,DC4410NI0146,DC4410NI0147,DC4410NI0148,DC4410NI0149,DC4410NI0150,DC4410NI0151,DC4410NI0152,DC4410NI0153,DC4410NI0154,DC4410NI0155,DC4410NI0156,DC4410NI0157,DC4410NI0158,DC4410NI0159,DC4410NI0160,DC4410NI0161,DC4410NI0162,DC4410NI0163,DC4410NI0164,DC4410NI0165,DC4410NI0166,DC4410NI0167,DC4410NI0168,DC4410NI0169,DC4410NI0170,DC4410NI0171,DC4410NI0172,DC4410NI0173,DC4410NI0174,DC4410NI0175,DC4410NI0176,DC4410NI0177,DC4410NI0178,DC4410NI0179,DC4410NI0180
95SS28W1,1071,0,433,430,137,71,405,0,263,105,29,8,471,0,161,229,61,20,156,0,6,87,41,22,33,0,2,8,6,17,6,0,1,1,0,4,604,0,190,275,89,50,151,0,90,47,13,1,287,0,93,147,36,11,132,0,4,74,35,19,29,0,2,6,5,16,5,0,1,1,0,3,241,0,141,55,28,17,161,0,109,34,11,7,69,0,31,18,14,6,9,0,1,3,3,2,1,0,0,0,0,1,1,0,0,0,0,1,37,0,21,10,6,0,20,0,15,3,2,0,15,0,6,5,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,81,90,14,4,73,0,49,21,3,0,100,0,31,59,7,3,13,0,1,8,3,1,3,0,0,2,1,0,0,0,0,0,0,0
95SS29S1,459,0,191,157,70,41,219,0,123,55,26,15,179,0,67,74,24,14,52,0,1,26,19,6,8,0,0,1,1,6,1,0,0,1,0,0,237,0,74,92,45,26,66,0,36,14,11,5,118,0,37,55,16,10,44,0,1,21,17,5,8,0,0,1,1,6,1,0,0,1,0,0,165,0,78,48,24,15,120,0,61,34,15,10,40,0,17,12,7,4,5,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,25,2,0,0,18,0,16,2,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,14,15,1,0,15,0,10,5,0,0,12,0,4,7,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS29S2,572,1,278,197,64,32,287,0,181,78,20,8,242,1,94,99,34,14,38,0,2,20,8,8,3,0,0,0,2,1,2,0,1,0,0,1,310,1,122,123,39,25,125,0,74,36,9,6,149,1,45,71,21,11,31,0,2,16,7,6,3,0,0,0,2,1,2,0,1,0,0,1,198,0,113,57,22,6,125,0,79,34,10,2,66,0,34,19,11,2,7,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,4,1,1,4,0,2,2,0,0,7,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,38,13,2,0,33,0,26,6,1,0,20,0,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS30S1,266,0,85,128,31,22,38,0,28,4,5,1,127,0,52,64,9,2,80,0,4,56,11,9,15,0,0,4,5,6,6,0,1,0,1,4,211,0,66,97,26,22,26,0,19,4,2,1,95,0,42,43,8,2,69,0,4,46,10,9,15,0,0,4,5,6,6,0,1,0,1,4,3,0,3,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,2,4,0,6,0,3,0,3,0,6,0,5,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,8,29,1,0,4,0,4,0,0,0,25,0,4,21,0,0,9,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS30S2,859,0,194,490,127,48,55,0,40,12,2,1,406,0,144,224,32,6,319,0,9,221,67,22,68,0,1,30,23,14,11,0,0,3,3,5,703,0,158,386,114,45,45,0,34,8,2,1,301,0,117,152,27,5,286,0,7,199,60,20,60,0,0,24,22,14,11,0,0,3,3,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,35,98,13,3,10,0,6,4,0,0,98,0,26,66,5,1,33,0,2,22,7,2,8,0,1,6,1,0,0,0,0,0,0,0
95TT01W1,838,1,174,367,150,146,61,0,49,9,3,0,269,0,116,107,27,19,313,1,7,219,62,24,132,0,2,24,47,59,63,0,0,8,11,44,732,1,132,317,143,139,38,0,30,6,2,0,223,0,94,89,23,17,281,1,7,191,60,22,127,0,1,23,47,56,63,0,0,8,11,44,11,0,5,1,3,2,2,0,2,0,0,0,6,0,3,0,2,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,36,49,4,5,21,0,17,3,1,0,39,0,18,18,2,1,30,0,0,27,1,2,4,0,1,1,0,2,0,0,0,0,0,0
95TT02W1,857,0,199,410,114,134,123,0,86,29,6,2,310,0,97,164,35,14,264,0,12,183,44,25,110,0,2,32,27,49,50,0,2,2,2,44,656,0,113,314,99,130,56,0,40,10,4,2,216,0,59,116,28,13,229,0,10,155,39,25,105,0,2,31,26,46,50,0,2,2,2,44,49,0,24,22,3,0,24,0,18,5,1,0,19,0,6,12,1,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,59,72,12,4,43,0,28,14,1,0,70,0,29,34,6,1,29,0,2,23,4,0,5,0,0,1,1,3,0,0,0,0,0,0
95TT03S1,601,0,178,301,82,40,111,0,71,33,6,1,251,0,98,123,24,6,194,0,8,137,37,12,31,0,1,7,15,8,14,0,0,1,0,13,376,0,80,200,59,37,38,0,24,10,4,0,143,0,50,74,14,5,151,0,5,108,27,11,30,0,1,7,14,8,14,0,0,1,0,13,76,0,41,28,5,2,38,0,24,11,2,1,34,0,17,15,1,1,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,55,73,18,1,33,0,21,12,0,0,74,0,31,34,9,0,39,0,3,27,8,1,1,0,0,0,1,0,0,0,0,0,0,0
95TT03S2,574,0,153,281,78,62,44,0,32,11,1,0,241,0,107,108,19,7,209,0,12,147,35,15,51,0,1,14,20,16,29,0,1,1,3,24,421,0,86,212,66,57,20,0,13,7,0,0,152,0,65,70,13,4,174,0,6,124,31,13,46,0,1,10,19,16,29,0,1,1,3,24,13,0,5,5,2,1,5,0,4,1,0,0,8,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,62,64,10,4,19,0,15,3,1,0,81,0,41,34,4,2,35,0,6,23,4,2,5,0,0,4,1,0,0,0,0,0,0,0
95TT04W1,1018,0,304,480,101,133,140,0,97,33,4,6,411,0,185,192,20,14,324,0,14,231,41,38,83,0,6,15,31,31,60,0,2,9,5,44,745,0,164,368,89,124,55,0,33,14,2,6,262,0,111,128,13,10,290,0,14,203,39,34,79,0,4,14,31,30,59,0,2,9,4,44,73,0,43,23,4,3,37,0,25,10,2,0,35,0,18,13,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,1,1,3,14,0,14,0,0,0,8,0,5,1,1,1,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,175,0,77,88,7,3,34,0,25,9,0,0,106,0,51,50,4,1,32,0,0,28,2,2,2,0,1,1,0,0,1,0,0,0,1,0
95TT05S1,611,0,158,308,74,71,72,0,51,13,5,3,239,0,98,125,6,10,221,0,9,153,36,23,53,0,0,14,25,14,26,0,0,3,2,21,401,0,72,227,55,47,14,0,13,1,0,0,132,0,53,74,4,1,184,0,6,137,27,14,45,0,0,12,22,11,26,0,0,3,2,21,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,82,81,19,24,55,0,35,12,5,3,106,0,44,51,2,9,37,0,3,16,9,9,8,0,0,2,3,3,0,0,0,0,0,0
95TT05S2,518,0,215,196,57,50,200,0,134,50,12,4,225,0,80,99,27,19,77,0,0,44,13,20,14,0,0,3,5,6,2,0,1,0,0,1,210,0,52,98,29,31,36,0,25,10,1,0,103,0,27,50,15,11,58,0,0,36,8,14,12,0,0,2,5,5,1,0,0,0,0,1,133,0,72,36,15,10,79,0,49,21,7,2,48,0,23,13,6,6,5,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,31,0,29,2,0,0,21,0,20,1,0,0,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,144,0,62,60,13,9,64,0,40,18,4,2,65,0,22,35,6,2,14,0,0,6,3,5,1,0,0,1,0,0,0,0,0,0,0,0
95TT06W1,886,0,221,401,133,131,110,0,80,20,4,6,285,0,121,125,26,13,340,0,16,233,57,34,93,0,2,20,36,35,58,0,2,3,10,43,685,0,108,332,119,126,34,0,22,6,1,5,203,0,72,100,20,11,301,0,12,203,53,33,90,0,1,20,35,34,57,0,1,3,10,43,74,0,38,24,9,3,32,0,20,8,3,1,31,0,17,9,4,1,10,0,0,7,2,1,0,0,0,0,0,0,1,0,1,0,0,0,19,0,17,2,0,0,15,0,14,1,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,58,43,5,2,29,0,24,5,0,0,47,0,29,15,2,1,29,0,4,23,2,0,3,0,1,0,1,1,0,0,0,0,0,0
95TT07W1,874,0,170,424,142,138,72,0,54,12,4,2,288,0,103,145,24,16,335,0,9,219,73,34,119,0,4,37,37,41,60,0,0,11,4,45,750,0,112,377,133,128,43,0,32,7,2,2,227,0,71,124,19,13,309,0,8,199,73,29,112,0,1,36,35,40,59,0,0,11,4,44,21,0,10,6,3,2,11,0,8,2,1,0,8,0,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,48,41,6,8,18,0,14,3,1,0,53,0,30,18,3,2,24,0,1,19,0,4,7,0,3,1,2,1,1,0,0,0,0,1
95TT08W1,851,0,162,404,136,149,73,0,47,22,4,0,260,0,104,113,32,11,316,0,8,233,48,27,113,0,1,30,39,43,89,0,2,6,13,68,736,0,116,352,125,143,48,0,30,15,3,0,205,0,77,90,28,10,291,0,7,213,46,25,106,0,1,28,35,42,86,0,1,6,13,66,26,0,11,11,2,2,13,0,7,5,1,0,11,0,4,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,35,41,9,4,12,0,10,2,0,0,44,0,23,17,3,1,24,0,1,20,2,1,7,0,0,2,4,1,2,0,1,0,0,1
95TT09S1,439,0,79,206,56,98,35,0,24,8,2,1,133,0,46,68,12,7,184,0,9,120,27,28,41,0,0,9,12,20,46,0,0,1,3,42,389,0,59,184,52,94,23,0,17,3,2,1,109,0,33,59,11,6,174,0,9,113,26,26,39,0,0,8,11,20,44,0,0,1,2,41,15,0,11,3,1,0,7,0,6,1,0,0,8,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,9,19,3,4,5,0,1,4,0,0,16,0,8,7,0,1,10,0,0,7,1,2,2,0,0,1,1,0,2,0,0,0,1,1
95TT09S2,435,0,78,181,84,92,35,0,25,7,3,0,134,0,47,60,18,9,163,0,5,104,33,21,57,0,1,8,26,22,46,0,0,2,4,40,398,0,62,163,81,92,26,0,17,6,3,0,119,0,39,54,17,9,151,0,5,93,32,21,56,0,1,8,25,22,46,0,0,2,4,40,3,0,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,14,17,3,0,8,0,7,1,0,0,14,0,7,6,1,0,11,0,0,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0
95TT10W1,1056,1,319,491,129,116,271,1,176,69,14,11,439,0,132,228,44,35,273,0,10,183,52,28,50,0,1,10,15,24,23,0,0,1,4,18,561,0,103,283,90,85,63,0,42,13,4,4,229,0,55,127,27,20,205,0,5,135,43,22,41,0,1,7,12,21,23,0,0,1,4,18,162,0,78,62,12,10,86,0,56,22,5,3,63,0,22,31,5,5,13,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,19,2,0,1,13,0,13,0,0,0,7,0,6,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,311,1,119,144,27,20,109,1,65,34,5,4,140,0,49,69,12,10,53,0,5,38,7,3,9,0,0,3,3,3,0,0,0,0,0,0
95TT11S1,488,0,84,241,76,87,35,0,23,8,4,0,154,0,50,81,14,9,199,0,9,140,30,20,60,0,2,7,23,28,40,0,0,5,5,30,416,0,56,206,73,81,16,0,9,3,4,0,122,0,41,63,12,6,182,0,5,129,29,19,56,0,1,6,23,26,40,0,0,5,5,30,8,0,4,3,1,0,4,0,3,1,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,24,30,2,5,15,0,11,4,0,0,25,0,8,14,1,2,17,0,4,11,1,1,4,0,1,1,0,2,0,0,0,0,0,0
95TT11S2,457,0,84,221,61,91,40,0,28,8,2,2,145,0,51,81,8,5,170,0,5,125,28,12,58,0,0,7,18,33,44,0,0,0,5,39,368,0,47,180,55,86,23,0,15,6,0,2,94,0,27,57,6,4,151,0,5,110,26,10,56,0,0,7,18,31,44,0,0,0,5,39,27,0,12,8,2,5,7,0,5,1,1,0,10,0,7,1,1,1,8,0,0,6,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,25,33,4,0,10,0,8,1,1,0,41,0,17,23,1,0,11,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT12W1,898,0,224,443,124,107,87,0,67,12,6,2,333,0,137,161,29,6,335,0,13,238,52,32,96,0,5,28,31,32,47,0,2,4,6,35,747,0,149,389,109,100,42,0,32,5,3,2,255,0,97,134,21,3,313,0,13,220,51,29,91,0,5,26,29,31,46,0,2,4,5,35,52,0,25,17,6,4,19,0,12,6,1,0,31,0,13,11,4,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,48,37,9,3,26,0,23,1,2,0,45,0,25,16,4,0,21,0,0,18,1,2,4,0,0,2,1,1,1,0,0,0,1,0
95TT13S1,552,0,156,255,82,59,88,0,58,20,5,5,221,0,86,104,20,11,183,0,11,118,37,17,43,0,0,11,19,13,17,0,1,2,1,13,373,0,80,180,66,47,25,0,19,2,3,1,129,0,50,62,11,6,161,0,10,104,32,15,42,0,0,11,19,12,16,0,1,1,1,13,66,0,34,23,5,4,31,0,23,6,1,1,31,0,11,16,3,1,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,42,52,11,8,32,0,16,12,1,3,61,0,25,26,6,4,19,0,1,13,4,1,0,0,0,0,0,0,1,0,0,1,0,0
95TT13S2,555,0,222,217,75,41,174,0,117,42,12,3,254,0,102,109,30,13,99,0,2,60,27,10,22,0,0,6,5,11,6,0,1,0,1,4,266,0,77,118,41,30,30,0,22,5,2,1,132,0,52,58,13,9,83,0,2,50,22,9,17,0,0,5,4,8,4,0,1,0,0,3,108,0,50,31,21,6,57,0,35,12,8,2,46,0,15,19,10,2,4,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,94,67,13,5,86,0,59,25,2,0,75,0,35,31,7,2,12,0,0,10,2,0,4,0,0,1,1,2,2,0,0,0,1,1
95TT14W1,830,0,257,368,118,87,166,0,118,34,9,5,338,0,133,159,30,16,237,0,4,160,47,26,67,0,2,14,29,22,22,0,0,1,3,18,546,0,117,270,91,68,44,0,27,15,1,1,216,0,84,105,16,11,204,0,4,136,43,21,63,0,2,13,28,20,19,0,0,1,3,15,95,0,47,31,11,6,52,0,38,10,2,2,36,0,9,18,8,1,4,0,0,3,1,0,1,0,0,0,0,1,2,0,0,0,0,2,25,0,20,4,1,0,16,0,15,0,1,0,9,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,73,63,15,13,54,0,38,9,5,2,77,0,35,32,6,4,29,0,0,21,3,5,3,0,0,1,1,1,1,0,0,0,0,1
95TT15W1,833,0,208,404,132,89,107,0,78,22,4,3,296,0,119,138,32,7,300,0,10,208,60,22,78,0,0,27,29,22,52,0,1,9,7,35,641,0,112,333,117,79,45,0,31,9,4,1,210,0,71,108,24,7,271,0,10,185,57,19,70,0,0,22,27,21,45,0,0,9,5,31,67,0,29,25,8,5,26,0,20,5,0,1,27,0,9,13,5,0,11,0,0,7,2,2,2,0,0,0,1,1,1,0,0,0,0,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,65,46,7,5,34,0,25,8,0,1,59,0,39,17,3,0,18,0,0,16,1,1,6,0,0,5,1,0,6,0,1,0,2,3
95TT16W1,866,0,197,395,124,150,108,0,71,30,3,4,285,0,112,126,28,19,319,0,12,213,60,34,87,0,0,17,27,43,67,0,2,9,6,50,689,0,122,322,106,139,55,0,37,15,1,2,207,0,76,96,18,17,277,0,7,186,55,29,84,0,0,17,26,41,66,0,2,8,6,50,51,0,25,16,3,7,20,0,15,4,0,1,25,0,10,10,3,2,4,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,5,0,2,1,0,2,2,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,121,0,48,56,15,2,31,0,17,11,2,1,52,0,26,19,7,0,36,0,5,25,5,1,1,0,0,0,1,0,1,0,0,1,0,0
95UU06W1,569,0,196,244,76,53,98,0,65,29,2,2,263,0,121,109,25,8,156,0,9,94,32,21,32,0,0,8,13,11,20,0,1,4,4,11,409,0,125,178,61,45,39,0,30,7,1,1,182,0,85,78,14,5,138,0,9,81,30,18,31,0,0,8,12,11,19,0,1,4,4,10,49,0,21,20,7,1,24,0,12,11,1,0,25,0,9,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,49,45,8,7,34,0,22,11,0,1,55,0,27,21,5,2,18,0,0,13,2,3,1,0,0,0,1,0,1,0,0,0,0,1
95UU09W1,594,0,170,278,82,64,71,0,47,17,3,4,259,0,113,121,21,4,194,0,9,128,35,22,43,0,1,9,14,19,27,0,0,3,9,15,448,0,104,212,72,60,38,0,28,8,1,1,175,0,68,85,18,4,171,0,7,109,33,22,39,0,1,7,12,19,25,0,0,3,8,14,32,0,13,12,4,3,14,0,5,5,2,2,14,0,8,5,1,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,53,53,5,1,19,0,14,4,0,1,68,0,37,30,1,0,20,0,2,17,1,0,4,0,0,2,2,0,1,0,0,0,1,0
95UU14W1,718,0,298,297,79,44,175,0,132,35,6,2,358,0,161,154,32,11,149,0,3,104,29,13,26,0,1,3,11,11,10,0,1,1,1,7,414,0,110,210,60,34,39,0,27,10,2,0,214,0,80,102,24,8,131,0,1,95,24,11,20,0,1,2,9,8,10,0,1,1,1,7,107,0,65,30,8,4,56,0,39,14,2,1,44,0,26,14,4,0,3,0,0,1,1,1,4,0,0,1,1,2,0,0,0,0,0,0,43,0,34,6,2,1,30,0,24,4,1,1,11,0,9,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,89,51,9,5,50,0,42,7,1,0,89,0,46,37,3,3,13,0,1,7,4,1,2,0,0,0,1,1,0,0,0,0,0,0
95UU99C1,744,0,221,336,103,84,125,0,87,30,4,4,295,0,121,131,26,17,236,0,10,159,46,21,59,0,3,13,23,20,29,0,0,3,4,22,499,0,102,238,83,76,30,0,18,7,3,2,178,0,74,76,14,14,212,0,7,145,41,19,52,0,3,8,21,20,27,0,0,2,4,21,115,0,58,46,8,3,57,0,38,17,1,1,48,0,20,22,5,1,9,0,0,6,2,1,0,0,0,0,0,0,1,0,0,1,0,0,6,0,2,1,2,1,2,0,2,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,124,0,59,51,10,4,36,0,29,6,0,1,66,0,27,32,5,2,15,0,3,8,3,1,7,0,0,5,2,0,0,0,0,0,0,0
95UU99C2,789,0,347,328,71,43,206,0,163,34,7,2,362,0,169,161,24,8,172,0,15,123,19,15,41,0,0,10,19,12,8,0,0,0,2,6,443,0,135,226,55,27,45,0,37,5,2,1,213,0,85,111,15,2,138,0,13,101,17,7,39,0,0,9,19,11,8,0,0,0,2,6,205,0,120,59,13,13,111,0,82,23,5,1,74,0,37,25,6,6,19,0,1,10,2,6,1,0,0,1,0,0,0,0,0,0,0,0,15,0,12,3,0,0,7,0,6,1,0,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,80,40,3,3,43,0,38,5,0,0,67,0,41,23,3,0,15,0,1,12,0,2,1,0,0,0,0,1,0,0,0,0,0,0
95UU99C3,736,0,270,301,88,77,125,0,97,25,1,2,306,0,159,120,20,7,205,0,10,134,36,25,67,0,4,20,25,18,33,0,0,2,6,25,537,0,151,235,81,70,46,0,39,5,0,2,220,0,102,93,19,6,178,0,8,118,32,20,61,0,2,17,24,18,32,0,0,2,6,24,27,0,13,10,3,1,15,0,9,5,1,0,7,0,3,4,0,0,3,0,0,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,20,0,20,0,0,0,12,0,12,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,86,56,4,6,52,0,37,15,0,0,71,0,46,23,1,1,24,0,2,16,2,4,4,0,1,2,1,0,1,0,0,0,0,1
95UU99C4,680,0,186,339,93,62,75,0,53,17,3,2,271,0,121,116,25,9,239,0,11,181,35,12,62,0,1,20,24,17,33,0,0,5,6,22,537,0,112,291,83,51,38,0,25,10,2,1,189,0,78,88,17,6,220,0,8,169,34,9,61,0,1,20,24,16,29,0,0,4,6,19,59,0,31,17,8,3,17,0,15,2,0,0,37,0,16,12,7,2,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,43,31,2,8,20,0,13,5,1,1,45,0,27,16,1,1,14,0,3,9,0,2,1,0,0,0,0,1,4,0,0,1,0,3
